id,sample,metric,es,n1,n2,direction,n,r,x,y,x_var,y_var,x_rank,y_rank,x_name,y_name,x_text,y_text,source,note,t1,t2,r_ab,r_bc,r_ac,country,region,continent,ingroup,outgroup,study_setting,study_design,study_sample,age,study_intention,publication_status,ic_direct,pi_specific,pi_personal,cultural_distance_to_usa,political_distance_to_usa,political_participation_distance_to_usa,group_membership_distance_to_usa
2395,1,r,0.02,NA,NA,NA,132,0.02,nc,rd,nc,pi,1,2,Negative contact,Relative deprivation,"How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always","To what extent do you think your ethnic group is economically advantaged  compared to Whites/Turks?  / To what extent do you think your ethnic group is disadvantaged  compared to Whites/Turks in terms of social rights?  / 1 = Very disadvantaged, 7= Very advantaged",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.33,NA,NA,NA,132,0.33,oa,cf,oa,ic,1,1,Outgroup attitudes,Cross-group friendship,Feeling thermometer (0-100),"How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.45,NA,NA,NA,132,0.45,oa,cq,oa,ic,1,4,Outgroup attitudes,Contact quantity,Feeling thermometer (0-100),"How often do you interact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.37,NA,NA,NA,132,-0.37,oa,gd,oa,pi,1,1,Outgroup attitudes,Group discrimination,Feeling thermometer (0-100),To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.02,NA,NA,NA,132,-0.02,oa,gi,oa,gi,1,1,Outgroup attitudes,Group identificaiton,Feeling thermometer (0-100),"My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.04,NA,NA,NA,132,-0.04,oa,nc,oa,nc,1,1,Outgroup attitudes,Negative contact,Feeling thermometer (0-100),"How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,1,NA,NA,NA,132,1,oa,oa,oa,oa,1,1,Outgroup attitudes,Outgroup attitudes,Feeling thermometer (0-100),Feeling thermometer (0-100),unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.57,NA,NA,NA,132,0.57,oa,pc,oa,ic,1,2,Outgroup attitudes,Contact quality / Positive contact,Feeling thermometer (0-100),"How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.45,NA,NA,NA,132,-0.45,oa,pd,oa,pi,1,3,Outgroup attitudes,Personal discrimination,Feeling thermometer (0-100),To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.38,NA,NA,NA,132,-0.38,oa,rd,oa,pi,1,2,Outgroup attitudes,Relative deprivation,Feeling thermometer (0-100),"To what extent do you think your ethnic group is economically advantaged  compared to Whites/Turks?  / To what extent do you think your ethnic group is disadvantaged  compared to Whites/Turks in terms of social rights?  / 1 = Very disadvantaged, 7= Very advantaged",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.53,NA,NA,NA,132,0.53,pc,cf,ic,ic,2,1,Contact quality / Positive contact,Cross-group friendship,"How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always","How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.72,NA,NA,NA,132,0.72,pc,cq,ic,ic,2,4,Contact quality / Positive contact,Contact quantity,"How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always","How often do you interact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.17,NA,NA,NA,132,-0.17,pc,gd,ic,pi,2,1,Contact quality / Positive contact,Group discrimination,"How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always",To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.09,NA,NA,NA,132,-0.09,pc,gi,ic,gi,2,1,Contact quality / Positive contact,Group identificaiton,"How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always","My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.03,NA,NA,NA,132,-0.03,pc,nc,ic,nc,2,1,Contact quality / Positive contact,Negative contact,"How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always","How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.57,NA,NA,NA,132,0.57,pc,oa,ic,oa,2,1,Contact quality / Positive contact,Outgroup attitudes,"How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always",Feeling thermometer (0-100),unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,1,NA,NA,NA,132,1,pc,pc,ic,ic,2,2,Contact quality / Positive contact,Contact quality / Positive contact,"How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always","How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.31,NA,NA,NA,132,-0.31,pc,pd,ic,pi,2,3,Contact quality / Positive contact,Personal discrimination,"How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always",To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.31,NA,NA,NA,132,-0.31,pc,rd,ic,pi,2,2,Contact quality / Positive contact,Relative deprivation,"How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always","To what extent do you think your ethnic group is economically advantaged  compared to Whites/Turks?  / To what extent do you think your ethnic group is disadvantaged  compared to Whites/Turks in terms of social rights?  / 1 = Very disadvantaged, 7= Very advantaged",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.16,NA,NA,NA,132,-0.16,pd,cf,pi,ic,3,1,Personal discrimination,Cross-group friendship,To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,"How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.15,NA,NA,NA,132,-0.15,pd,cq,pi,ic,3,4,Personal discrimination,Contact quantity,To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,"How often do you interact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.71,NA,NA,NA,132,0.71,pd,gd,pi,pi,3,1,Personal discrimination,Group discrimination,To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.05,NA,NA,NA,132,0.05,pd,gi,pi,gi,3,1,Personal discrimination,Group identificaiton,To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,"My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.19,NA,NA,NA,132,0.19,pd,nc,pi,nc,3,1,Personal discrimination,Negative contact,To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,"How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.45,NA,NA,NA,132,-0.45,pd,oa,pi,oa,3,1,Personal discrimination,Outgroup attitudes,To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,Feeling thermometer (0-100),unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.31,NA,NA,NA,132,-0.31,pd,pc,pi,ic,3,2,Personal discrimination,Contact quality / Positive contact,To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,"How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,1,NA,NA,NA,132,1,pd,pd,pi,pi,3,3,Personal discrimination,Personal discrimination,To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.32,NA,NA,NA,132,0.32,pd,rd,pi,pi,3,2,Personal discrimination,Relative deprivation,To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,"To what extent do you think your ethnic group is economically advantaged  compared to Whites/Turks?  / To what extent do you think your ethnic group is disadvantaged  compared to Whites/Turks in terms of social rights?  / 1 = Very disadvantaged, 7= Very advantaged",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.26,NA,NA,NA,132,-0.26,rd,cf,pi,ic,2,1,Relative deprivation,Cross-group friendship,"To what extent do you think your ethnic group is economically advantaged  compared to Whites/Turks?  / To what extent do you think your ethnic group is disadvantaged  compared to Whites/Turks in terms of social rights?  / 1 = Very disadvantaged, 7= Very advantaged","How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
