id,coder,n_samples,sample,item,response
1993,Coder 2,1,1,items_12,NA
1993,Coder 2,1,1,items_13,NA
1993,Coder 2,1,1,items_14,NA
1993,Coder 2,1,1,items_15,"""co-national identification"" appears in the correlation matrix but I can't find it in the measures subsection"
1993,Coder 2,1,1,items_16,NA
1993,Coder 2,1,1,items_17,NA
1993,Coder 2,1,1,items_18,"The quality of contact was assessed by asking participants to rate on a 5-point scale (endpoints: not at all/very), how satis®ed they were with their relationships with both parties. A high score on either dimension (quantity or quality) indicates more contact or a better relationship with the host or co-nationals."
1993,Coder 2,1,1,items_19,NA
1993,Coder 2,1,1,items_20,NA
1993,Coder 2,1,1,items_21,NA
1993,Coder 2,1,1,r_1_1,NA
1993,Coder 2,1,1,r_1_2,NA
1993,Coder 2,1,1,r_1_3,NA
1993,Coder 2,1,1,r_1_4,NA
1993,Coder 2,1,1,r_1_5,NA
1993,Coder 2,1,1,r_1_6,NA
1993,Coder 2,1,1,r_1_7,NA
1993,Coder 2,1,1,r_1_8,NA
1993,Coder 2,1,1,r_1_9,NA
1993,Coder 2,1,1,r_1_10,NA
1993,Coder 2,1,1,r_1_11,NA
1993,Coder 2,1,1,r_1_12,NA
1993,Coder 2,1,1,r_1_13,NA
1993,Coder 2,1,1,r_1_14,NA
1993,Coder 2,1,1,r_1_15,NA
1993,Coder 2,1,1,r_1_16,NA
1993,Coder 2,1,1,r_1_17,NA
1993,Coder 2,1,1,r_1_18,NA
1993,Coder 2,1,1,r_1_19,NA
1993,Coder 2,1,1,r_1_20,NA
1993,Coder 2,1,1,r_1_21,NA
1993,Coder 2,1,1,r_2_1,NA
1993,Coder 2,1,1,r_2_2,1
1993,Coder 2,1,1,r_2_3,NA
1993,Coder 2,1,1,r_2_4,NA
1993,Coder 2,1,1,r_2_5,NA
1993,Coder 2,1,1,r_2_6,NA
1993,Coder 2,1,1,r_2_7,NA
1993,Coder 2,1,1,r_2_8,NA
1993,Coder 2,1,1,r_2_9,NA
1993,Coder 2,1,1,r_2_10,NA
1993,Coder 2,1,1,r_2_11,NA
1993,Coder 2,1,1,r_2_12,NA
1993,Coder 2,1,1,r_2_13,NA
1993,Coder 2,1,1,r_2_14,NA
1993,Coder 2,1,1,r_2_15,NA
1993,Coder 2,1,1,r_2_16,NA
1993,Coder 2,1,1,r_2_17,NA
1993,Coder 2,1,1,r_2_18,NA
1993,Coder 2,1,1,r_2_19,NA
1993,Coder 2,1,1,r_2_20,NA
1993,Coder 2,1,1,r_2_21,NA
1993,Coder 2,1,1,r_3_1,NA
1993,Coder 2,1,1,r_3_2,0.38
1993,Coder 2,1,1,r_3_3,1
1993,Coder 2,1,1,r_3_4,NA
1993,Coder 2,1,1,r_3_5,NA
1993,Coder 2,1,1,r_3_6,NA
1993,Coder 2,1,1,r_3_7,NA
1993,Coder 2,1,1,r_3_8,NA
1993,Coder 2,1,1,r_3_9,NA
1993,Coder 2,1,1,r_3_10,NA
1993,Coder 2,1,1,r_3_11,NA
1993,Coder 2,1,1,r_3_12,NA
1993,Coder 2,1,1,r_3_13,NA
1993,Coder 2,1,1,r_3_14,NA
1993,Coder 2,1,1,r_3_15,NA
1993,Coder 2,1,1,r_3_16,NA
1993,Coder 2,1,1,r_3_17,NA
1993,Coder 2,1,1,r_3_18,NA
1993,Coder 2,1,1,r_3_19,NA
1993,Coder 2,1,1,r_3_20,NA
1993,Coder 2,1,1,r_3_21,NA
1993,Coder 2,1,1,r_4_1,NA
1993,Coder 2,1,1,r_4_2,NA
1993,Coder 2,1,1,r_4_3,NA
1993,Coder 2,1,1,r_4_4,NA
1993,Coder 2,1,1,r_4_5,NA
1993,Coder 2,1,1,r_4_6,NA
1993,Coder 2,1,1,r_4_7,NA
1993,Coder 2,1,1,r_4_8,NA
1993,Coder 2,1,1,r_4_9,NA
1993,Coder 2,1,1,r_4_10,NA
1993,Coder 2,1,1,r_4_11,NA
1993,Coder 2,1,1,r_4_12,NA
1993,Coder 2,1,1,r_4_13,NA
1993,Coder 2,1,1,r_4_14,NA
1993,Coder 2,1,1,r_4_15,NA
1993,Coder 2,1,1,r_4_16,NA
1993,Coder 2,1,1,r_4_17,NA
1993,Coder 2,1,1,r_4_18,NA
1993,Coder 2,1,1,r_4_19,NA
1993,Coder 2,1,1,r_4_20,NA
1993,Coder 2,1,1,r_4_21,NA
1993,Coder 2,1,1,r_5_1,NA
1993,Coder 2,1,1,r_5_2,NA
1993,Coder 2,1,1,r_5_3,NA
1993,Coder 2,1,1,r_5_4,NA
1993,Coder 2,1,1,r_5_5,NA
1993,Coder 2,1,1,r_5_6,NA
1993,Coder 2,1,1,r_5_7,NA
1993,Coder 2,1,1,r_5_8,NA
1993,Coder 2,1,1,r_5_9,NA
1993,Coder 2,1,1,r_5_10,NA
1993,Coder 2,1,1,r_5_11,NA
1993,Coder 2,1,1,r_5_12,NA
1993,Coder 2,1,1,r_5_13,NA
1993,Coder 2,1,1,r_5_14,NA
1993,Coder 2,1,1,r_5_15,NA
1993,Coder 2,1,1,r_5_16,NA
1993,Coder 2,1,1,r_5_17,NA
1993,Coder 2,1,1,r_5_18,NA
1993,Coder 2,1,1,r_5_19,NA
1993,Coder 2,1,1,r_5_20,NA
1993,Coder 2,1,1,r_5_21,NA
1993,Coder 2,1,1,r_6_1,NA
1993,Coder 2,1,1,r_6_2,0.32
1993,Coder 2,1,1,r_6_3,0.10
1993,Coder 2,1,1,r_6_4,NA
1993,Coder 2,1,1,r_6_5,NA
1993,Coder 2,1,1,r_6_6,1
1993,Coder 2,1,1,r_6_7,NA
1993,Coder 2,1,1,r_6_8,NA
1993,Coder 2,1,1,r_6_9,NA
1993,Coder 2,1,1,r_6_10,NA
1993,Coder 2,1,1,r_6_11,NA
1993,Coder 2,1,1,r_6_12,NA
1993,Coder 2,1,1,r_6_13,NA
1993,Coder 2,1,1,r_6_14,NA
1993,Coder 2,1,1,r_6_15,NA
1993,Coder 2,1,1,r_6_16,NA
1993,Coder 2,1,1,r_6_17,NA
1993,Coder 2,1,1,r_6_18,NA
1993,Coder 2,1,1,r_6_19,NA
1993,Coder 2,1,1,r_6_20,NA
1993,Coder 2,1,1,r_6_21,NA
1993,Coder 2,1,1,r_7_1,NA
1993,Coder 2,1,1,r_7_2,NA
1993,Coder 2,1,1,r_7_3,NA
1993,Coder 2,1,1,r_7_4,NA
1993,Coder 2,1,1,r_7_5,NA
1993,Coder 2,1,1,r_7_6,NA
1993,Coder 2,1,1,r_7_7,NA
1993,Coder 2,1,1,r_7_8,NA
1993,Coder 2,1,1,r_7_9,NA
1993,Coder 2,1,1,r_7_10,NA
1993,Coder 2,1,1,r_7_11,NA
1993,Coder 2,1,1,r_7_12,NA
1993,Coder 2,1,1,r_7_13,NA
1993,Coder 2,1,1,r_7_14,NA
1993,Coder 2,1,1,r_7_15,NA
1993,Coder 2,1,1,r_7_16,NA
1993,Coder 2,1,1,r_7_17,NA
1993,Coder 2,1,1,r_7_18,NA
1993,Coder 2,1,1,r_7_19,NA
1993,Coder 2,1,1,r_7_20,NA
1993,Coder 2,1,1,r_7_21,NA
1993,Coder 2,1,1,r_8_1,NA
1993,Coder 2,1,1,r_8_2,0.25
1993,Coder 2,1,1,r_8_3,-0.16
1993,Coder 2,1,1,r_8_4,NA
1993,Coder 2,1,1,r_8_5,NA
1993,Coder 2,1,1,r_8_6,0.09
1993,Coder 2,1,1,r_8_7,NA
1993,Coder 2,1,1,r_8_8,1
1993,Coder 2,1,1,r_8_9,NA
1993,Coder 2,1,1,r_8_10,NA
1993,Coder 2,1,1,r_8_11,NA
1993,Coder 2,1,1,r_8_12,NA
1993,Coder 2,1,1,r_8_13,NA
1993,Coder 2,1,1,r_8_14,NA
1993,Coder 2,1,1,r_8_15,NA
1993,Coder 2,1,1,r_8_16,NA
1993,Coder 2,1,1,r_8_17,NA
1993,Coder 2,1,1,r_8_18,NA
1993,Coder 2,1,1,r_8_19,NA
1993,Coder 2,1,1,r_8_20,NA
1993,Coder 2,1,1,r_8_21,NA
1993,Coder 2,1,1,r_9_1,NA
1993,Coder 2,1,1,r_9_2,NA
1993,Coder 2,1,1,r_9_3,NA
1993,Coder 2,1,1,r_9_4,NA
1993,Coder 2,1,1,r_9_5,NA
1993,Coder 2,1,1,r_9_6,NA
1993,Coder 2,1,1,r_9_7,NA
1993,Coder 2,1,1,r_9_8,NA
1993,Coder 2,1,1,r_9_9,NA
1993,Coder 2,1,1,r_9_10,NA
1993,Coder 2,1,1,r_9_11,NA
1993,Coder 2,1,1,r_9_12,NA
1993,Coder 2,1,1,r_9_13,NA
1993,Coder 2,1,1,r_9_14,NA
1993,Coder 2,1,1,r_9_15,NA
1993,Coder 2,1,1,r_9_16,NA
1993,Coder 2,1,1,r_9_17,NA
1993,Coder 2,1,1,r_9_18,NA
1993,Coder 2,1,1,r_9_19,NA
1993,Coder 2,1,1,r_9_20,NA
1993,Coder 2,1,1,r_9_21,NA
1993,Coder 2,1,1,r_10_1,NA
1993,Coder 2,1,1,r_10_2,NA
1993,Coder 2,1,1,r_10_3,NA
1993,Coder 2,1,1,r_10_4,NA
1993,Coder 2,1,1,r_10_5,NA
1993,Coder 2,1,1,r_10_6,NA
1993,Coder 2,1,1,r_10_7,NA
1993,Coder 2,1,1,r_10_8,NA
1993,Coder 2,1,1,r_10_9,NA
1993,Coder 2,1,1,r_10_10,NA
1993,Coder 2,1,1,r_10_11,NA
1993,Coder 2,1,1,r_10_12,NA
1993,Coder 2,1,1,r_10_13,NA
1993,Coder 2,1,1,r_10_14,NA
1993,Coder 2,1,1,r_10_15,NA
1993,Coder 2,1,1,r_10_16,NA
1993,Coder 2,1,1,r_10_17,NA
1993,Coder 2,1,1,r_10_18,NA
1993,Coder 2,1,1,r_10_19,NA
1993,Coder 2,1,1,r_10_20,NA
1993,Coder 2,1,1,r_10_21,NA
1993,Coder 2,1,1,r_11_1,NA
1993,Coder 2,1,1,r_11_2,NA
1993,Coder 2,1,1,r_11_3,NA
1993,Coder 2,1,1,r_11_4,NA
1993,Coder 2,1,1,r_11_5,NA
1993,Coder 2,1,1,r_11_6,NA
1993,Coder 2,1,1,r_11_7,NA
1993,Coder 2,1,1,r_11_8,NA
1993,Coder 2,1,1,r_11_9,NA
1993,Coder 2,1,1,r_11_10,NA
1993,Coder 2,1,1,r_11_11,NA
1993,Coder 2,1,1,r_11_12,NA
1993,Coder 2,1,1,r_11_13,NA
1993,Coder 2,1,1,r_11_14,NA
1993,Coder 2,1,1,r_11_15,NA
1993,Coder 2,1,1,r_11_16,NA
1993,Coder 2,1,1,r_11_17,NA
1993,Coder 2,1,1,r_11_18,NA
1993,Coder 2,1,1,r_11_19,NA
1993,Coder 2,1,1,r_11_20,NA
1993,Coder 2,1,1,r_11_21,NA
1993,Coder 2,1,1,r_12_1,NA
1993,Coder 2,1,1,r_12_2,NA
1993,Coder 2,1,1,r_12_3,NA
1993,Coder 2,1,1,r_12_4,NA
1993,Coder 2,1,1,r_12_5,NA
1993,Coder 2,1,1,r_12_6,NA
1993,Coder 2,1,1,r_12_7,NA
1993,Coder 2,1,1,r_12_8,NA
1993,Coder 2,1,1,r_12_9,NA
1993,Coder 2,1,1,r_12_10,NA
1993,Coder 2,1,1,r_12_11,NA
1993,Coder 2,1,1,r_12_12,NA
1993,Coder 2,1,1,r_12_13,NA
1993,Coder 2,1,1,r_12_14,NA
1993,Coder 2,1,1,r_12_15,NA
1993,Coder 2,1,1,r_12_16,NA
1993,Coder 2,1,1,r_12_17,NA
1993,Coder 2,1,1,r_12_18,NA
1993,Coder 2,1,1,r_12_19,NA
1993,Coder 2,1,1,r_12_20,NA
1993,Coder 2,1,1,r_12_21,NA
1993,Coder 2,1,1,r_13_1,NA
1993,Coder 2,1,1,r_13_2,NA
1993,Coder 2,1,1,r_13_3,NA
1993,Coder 2,1,1,r_13_4,NA
1993,Coder 2,1,1,r_13_5,NA
1993,Coder 2,1,1,r_13_6,NA
1993,Coder 2,1,1,r_13_7,NA
1993,Coder 2,1,1,r_13_8,NA
1993,Coder 2,1,1,r_13_9,NA
1993,Coder 2,1,1,r_13_10,NA
1993,Coder 2,1,1,r_13_11,NA
1993,Coder 2,1,1,r_13_12,NA
1993,Coder 2,1,1,r_13_13,NA
1993,Coder 2,1,1,r_13_14,NA
1993,Coder 2,1,1,r_13_15,NA
1993,Coder 2,1,1,r_13_16,NA
1993,Coder 2,1,1,r_13_17,NA
1993,Coder 2,1,1,r_13_18,NA
1993,Coder 2,1,1,r_13_19,NA
1993,Coder 2,1,1,r_13_20,NA
1993,Coder 2,1,1,r_13_21,NA
1993,Coder 2,1,1,r_14_1,NA
1993,Coder 2,1,1,r_14_2,NA
1993,Coder 2,1,1,r_14_3,NA
1993,Coder 2,1,1,r_14_4,NA
1993,Coder 2,1,1,r_14_5,NA
1993,Coder 2,1,1,r_14_6,NA
1993,Coder 2,1,1,r_14_7,NA
1993,Coder 2,1,1,r_14_8,NA
1993,Coder 2,1,1,r_14_9,NA
1993,Coder 2,1,1,r_14_10,NA
1993,Coder 2,1,1,r_14_11,NA
1993,Coder 2,1,1,r_14_12,NA
1993,Coder 2,1,1,r_14_13,NA
1993,Coder 2,1,1,r_14_14,NA
1993,Coder 2,1,1,r_14_15,NA
1993,Coder 2,1,1,r_14_16,NA
1993,Coder 2,1,1,r_14_17,NA
1993,Coder 2,1,1,r_14_18,NA
1993,Coder 2,1,1,r_14_19,NA
1993,Coder 2,1,1,r_14_20,NA
1993,Coder 2,1,1,r_14_21,NA
1993,Coder 2,1,1,r_15_1,NA
1993,Coder 2,1,1,r_15_2,-0.23
1993,Coder 2,1,1,r_15_3,-0.02
1993,Coder 2,1,1,r_15_4,NA
1993,Coder 2,1,1,r_15_5,NA
1993,Coder 2,1,1,r_15_6,0.10
1993,Coder 2,1,1,r_15_7,NA
1993,Coder 2,1,1,r_15_8,0.00
1993,Coder 2,1,1,r_15_9,NA
1993,Coder 2,1,1,r_15_10,NA
1993,Coder 2,1,1,r_15_11,NA
1993,Coder 2,1,1,r_15_12,NA
1993,Coder 2,1,1,r_15_13,NA
1993,Coder 2,1,1,r_15_14,NA
1993,Coder 2,1,1,r_15_15,1
1993,Coder 2,1,1,r_15_16,NA
1993,Coder 2,1,1,r_15_17,NA
1993,Coder 2,1,1,r_15_18,NA
1993,Coder 2,1,1,r_15_19,NA
1993,Coder 2,1,1,r_15_20,NA
1993,Coder 2,1,1,r_15_21,NA
1993,Coder 2,1,1,r_16_1,NA
1993,Coder 2,1,1,r_16_2,NA
1993,Coder 2,1,1,r_16_3,NA
1993,Coder 2,1,1,r_16_4,NA
1993,Coder 2,1,1,r_16_5,NA
1993,Coder 2,1,1,r_16_6,NA
1993,Coder 2,1,1,r_16_7,NA
1993,Coder 2,1,1,r_16_8,NA
1993,Coder 2,1,1,r_16_9,NA
1993,Coder 2,1,1,r_16_10,NA
1993,Coder 2,1,1,r_16_11,NA
1993,Coder 2,1,1,r_16_12,NA
1993,Coder 2,1,1,r_16_13,NA
1993,Coder 2,1,1,r_16_14,NA
1993,Coder 2,1,1,r_16_15,NA
1993,Coder 2,1,1,r_16_16,NA
1993,Coder 2,1,1,r_16_17,NA
1993,Coder 2,1,1,r_16_18,NA
1993,Coder 2,1,1,r_16_19,NA
1993,Coder 2,1,1,r_16_20,NA
1993,Coder 2,1,1,r_16_21,NA
1993,Coder 2,1,1,r_17_1,NA
1993,Coder 2,1,1,r_17_2,NA
1993,Coder 2,1,1,r_17_3,NA
1993,Coder 2,1,1,r_17_4,NA
1993,Coder 2,1,1,r_17_5,NA
1993,Coder 2,1,1,r_17_6,NA
1993,Coder 2,1,1,r_17_7,NA
1993,Coder 2,1,1,r_17_8,NA
1993,Coder 2,1,1,r_17_9,NA
1993,Coder 2,1,1,r_17_10,NA
1993,Coder 2,1,1,r_17_11,NA
1993,Coder 2,1,1,r_17_12,NA
1993,Coder 2,1,1,r_17_13,NA
1993,Coder 2,1,1,r_17_14,NA
1993,Coder 2,1,1,r_17_15,NA
1993,Coder 2,1,1,r_17_16,NA
1993,Coder 2,1,1,r_17_17,NA
1993,Coder 2,1,1,r_17_18,NA
1993,Coder 2,1,1,r_17_19,NA
1993,Coder 2,1,1,r_17_20,NA
1993,Coder 2,1,1,r_17_21,NA
1993,Coder 2,1,1,r_18_text,NA
1993,Coder 2,1,1,r_18_1,NA
1993,Coder 2,1,1,r_18_2,0.23
1993,Coder 2,1,1,r_18_3,0.39
1993,Coder 2,1,1,r_18_4,NA
1993,Coder 2,1,1,r_18_5,NA
1993,Coder 2,1,1,r_18_6,0.39
1993,Coder 2,1,1,r_18_7,NA
1993,Coder 2,1,1,r_18_8,-0.01
1993,Coder 2,1,1,r_18_9,NA
1993,Coder 2,1,1,r_18_10,NA
1993,Coder 2,1,1,r_18_11,NA
1993,Coder 2,1,1,r_18_12,NA
1993,Coder 2,1,1,r_18_13,NA
1993,Coder 2,1,1,r_18_14,NA
1993,Coder 2,1,1,r_18_15,0.15
1993,Coder 2,1,1,r_18_16,NA
1993,Coder 2,1,1,r_18_17,NA
1993,Coder 2,1,1,r_18_18,1
1993,Coder 2,1,1,r_18_19,NA
1993,Coder 2,1,1,r_18_20,NA
1993,Coder 2,1,1,r_18_21,NA
1993,Coder 2,1,1,r_19_text,NA
1993,Coder 2,1,1,r_19_1,NA
1993,Coder 2,1,1,r_19_2,NA
1993,Coder 2,1,1,r_19_3,NA
1993,Coder 2,1,1,r_19_4,NA
1993,Coder 2,1,1,r_19_5,NA
1993,Coder 2,1,1,r_19_6,NA
1993,Coder 2,1,1,r_19_7,NA
1993,Coder 2,1,1,r_19_8,NA
1993,Coder 2,1,1,r_19_9,NA
1993,Coder 2,1,1,r_19_10,NA
1993,Coder 2,1,1,r_19_11,NA
1993,Coder 2,1,1,r_19_12,NA
1993,Coder 2,1,1,r_19_13,NA
1993,Coder 2,1,1,r_19_14,NA
1993,Coder 2,1,1,r_19_15,NA
1993,Coder 2,1,1,r_19_16,NA
1993,Coder 2,1,1,r_19_17,NA
1993,Coder 2,1,1,r_19_18,NA
1993,Coder 2,1,1,r_19_19,NA
1993,Coder 2,1,1,r_19_20,NA
1993,Coder 2,1,1,r_19_21,NA
1993,Coder 2,1,1,r_20_text,NA
1993,Coder 2,1,1,r_20_1,NA
1993,Coder 2,1,1,r_20_2,NA
1993,Coder 2,1,1,r_20_3,NA
1993,Coder 2,1,1,r_20_4,NA
1993,Coder 2,1,1,r_20_5,NA
1993,Coder 2,1,1,r_20_6,NA
1993,Coder 2,1,1,r_20_7,NA
1993,Coder 2,1,1,r_20_8,NA
1993,Coder 2,1,1,r_20_9,NA
1993,Coder 2,1,1,r_20_10,NA
1993,Coder 2,1,1,r_20_11,NA
1993,Coder 2,1,1,r_20_12,NA
1993,Coder 2,1,1,r_20_13,NA
1993,Coder 2,1,1,r_20_14,NA
1993,Coder 2,1,1,r_20_15,NA
1993,Coder 2,1,1,r_20_16,NA
1993,Coder 2,1,1,r_20_17,NA
1993,Coder 2,1,1,r_20_18,NA
1993,Coder 2,1,1,r_20_19,NA
1993,Coder 2,1,1,r_20_20,NA
1993,Coder 2,1,1,r_20_21,NA
1993,Coder 2,1,1,r_21_text,NA
1993,Coder 2,1,1,r_21_1,NA
1993,Coder 2,1,1,r_21_2,NA
1993,Coder 2,1,1,r_21_3,NA
1993,Coder 2,1,1,r_21_4,NA
1993,Coder 2,1,1,r_21_5,NA
1993,Coder 2,1,1,r_21_6,NA
1993,Coder 2,1,1,r_21_7,NA
1993,Coder 2,1,1,r_21_8,NA
1993,Coder 2,1,1,r_21_9,NA
1993,Coder 2,1,1,r_21_10,NA
1993,Coder 2,1,1,r_21_11,NA
1993,Coder 2,1,1,r_21_12,NA
1993,Coder 2,1,1,r_21_13,NA
1993,Coder 2,1,1,r_21_14,NA
1993,Coder 2,1,1,r_21_15,NA
1993,Coder 2,1,1,r_21_16,NA
1993,Coder 2,1,1,r_21_17,NA
1993,Coder 2,1,1,r_21_18,NA
1993,Coder 2,1,1,r_21_19,NA
1993,Coder 2,1,1,r_21_20,NA
1993,Coder 2,1,1,r_21_21,NA
1993,Coder 2,1,1,comments,NA
2257,Coder 2,1,1,name,Physically disabled people in Turkey
2257,Coder 2,1,1,n,269
2257,Coder 2,1,1,variables,"7,12,15"
2257,Coder 2,1,1,var_18_text,NA
2257,Coder 2,1,1,var_19_text,NA
2257,Coder 2,1,1,var_20_text,NA
2257,Coder 2,1,1,var_21_text,NA
2257,Coder 2,1,1,r_reported,1
2257,Coder 2,1,1,b_reported,0
2257,Coder 2,1,1,other_reported,0
2257,Coder 2,1,1,longitudinal,0
2257,Coder 2,1,1,items_1,NA
2257,Coder 2,1,1,items_2,NA
2257,Coder 2,1,1,items_3,NA
2257,Coder 2,1,1,items_4,NA
2257,Coder 2,1,1,items_5,NA
2257,Coder 2,1,1,items_6,NA
2257,Coder 2,1,1,items_7,"Intergroup contact was measured by two items that assessed the frequency of contact (“How frequently do you interact with your non‐disabled friends?”) and the amount of self‐disclosure with nondisabled people (“How much do you self‐disclose to your non‐disabled friends?”), as time spent and self‐disclosure have been shown as two important indicators of intergroup contact and cross‐group friendships (Davies, Tropp, Aron, Pettigrew, & Wright, 2011). The response scale ranged from 1 (never) to 5 (all the time). The two items formed a reliable scale (r = 0.55, p < 0.001)"
2257,Coder 2,1,1,items_8,NA
2257,Coder 2,1,1,items_9,NA
2257,Coder 2,1,1,items_10,NA
2257,Coder 2,1,1,items_11,NA
2257,Coder 2,1,1,items_12,"PD was assessed with two items adapted from Tropp, Hawi, van Laar, and Levin (2012) and measured both personal and group‐level discrimination generally experienced in life (“To what extent do you think you are personally discriminated because of your disability identity?” and “To what extent do you think disabled group members are discriminated because of their disability identity?”)"
2257,Coder 2,1,1,items_13,NA
2257,Coder 2,1,1,items_14,NA
2257,Coder 2,1,1,items_15,"This was measured by adapting a four‐item scale previously used to assess national group identification (Verkuyten, 2007; e.g., “I identify with my disability group” and “I feel connected to my disability group”). The response scale ranged from 1 (strongly disagree) to 5 (strongly agree). The reliability of the scale was satisfactory (Cronbach's α = 0.82)."
2257,Coder 2,1,1,items_16,NA
2257,Coder 2,1,1,items_17,NA
2257,Coder 2,1,1,items_18,NA
2257,Coder 2,1,1,items_19,NA
2257,Coder 2,1,1,items_20,NA
2257,Coder 2,1,1,items_21,NA
2257,Coder 2,1,1,r_1_1,NA
2257,Coder 2,1,1,r_1_2,NA
2257,Coder 2,1,1,r_1_3,NA
2257,Coder 2,1,1,r_1_4,NA
2257,Coder 2,1,1,r_1_5,NA
2257,Coder 2,1,1,r_1_6,NA
2257,Coder 2,1,1,r_1_7,NA
2257,Coder 2,1,1,r_1_8,NA
2257,Coder 2,1,1,r_1_9,NA
2257,Coder 2,1,1,r_1_10,NA
2257,Coder 2,1,1,r_1_11,NA
2257,Coder 2,1,1,r_1_12,NA
2257,Coder 2,1,1,r_1_13,NA
2257,Coder 2,1,1,r_1_14,NA
2257,Coder 2,1,1,r_1_15,NA
2257,Coder 2,1,1,r_1_16,NA
2257,Coder 2,1,1,r_1_17,NA
2257,Coder 2,1,1,r_1_18,NA
2257,Coder 2,1,1,r_1_19,NA
2257,Coder 2,1,1,r_1_20,NA
2257,Coder 2,1,1,r_1_21,NA
2257,Coder 2,1,1,r_2_1,NA
2257,Coder 2,1,1,r_2_2,NA
2257,Coder 2,1,1,r_2_3,NA
2257,Coder 2,1,1,r_2_4,NA
2257,Coder 2,1,1,r_2_5,NA
2257,Coder 2,1,1,r_2_6,NA
2257,Coder 2,1,1,r_2_7,NA
2257,Coder 2,1,1,r_2_8,NA
2257,Coder 2,1,1,r_2_9,NA
2257,Coder 2,1,1,r_2_10,NA
2257,Coder 2,1,1,r_2_11,NA
2257,Coder 2,1,1,r_2_12,NA
2257,Coder 2,1,1,r_2_13,NA
2257,Coder 2,1,1,r_2_14,NA
2257,Coder 2,1,1,r_2_15,NA
2257,Coder 2,1,1,r_2_16,NA
2257,Coder 2,1,1,r_2_17,NA
2257,Coder 2,1,1,r_2_18,NA
2257,Coder 2,1,1,r_2_19,NA
2257,Coder 2,1,1,r_2_20,NA
2257,Coder 2,1,1,r_2_21,NA
2257,Coder 2,1,1,r_3_1,NA
2257,Coder 2,1,1,r_3_2,NA
2257,Coder 2,1,1,r_3_3,NA
2257,Coder 2,1,1,r_3_4,NA
2257,Coder 2,1,1,r_3_5,NA
2257,Coder 2,1,1,r_3_6,NA
2257,Coder 2,1,1,r_3_7,NA
2257,Coder 2,1,1,r_3_8,NA
2257,Coder 2,1,1,r_3_9,NA
2257,Coder 2,1,1,r_3_10,NA
2257,Coder 2,1,1,r_3_11,NA
2257,Coder 2,1,1,r_3_12,NA
2257,Coder 2,1,1,r_3_13,NA
2257,Coder 2,1,1,r_3_14,NA
2257,Coder 2,1,1,r_3_15,NA
2257,Coder 2,1,1,r_3_16,NA
2257,Coder 2,1,1,r_3_17,NA
2257,Coder 2,1,1,r_3_18,NA
2257,Coder 2,1,1,r_3_19,NA
2257,Coder 2,1,1,r_3_20,NA
2257,Coder 2,1,1,r_3_21,NA
2257,Coder 2,1,1,r_4_1,NA
2257,Coder 2,1,1,r_4_2,NA
2257,Coder 2,1,1,r_4_3,NA
2257,Coder 2,1,1,r_4_4,NA
2257,Coder 2,1,1,r_4_5,NA
2257,Coder 2,1,1,r_4_6,NA
2257,Coder 2,1,1,r_4_7,NA
2257,Coder 2,1,1,r_4_8,NA
2257,Coder 2,1,1,r_4_9,NA
2257,Coder 2,1,1,r_4_10,NA
2257,Coder 2,1,1,r_4_11,NA
2257,Coder 2,1,1,r_4_12,NA
2257,Coder 2,1,1,r_4_13,NA
2257,Coder 2,1,1,r_4_14,NA
2257,Coder 2,1,1,r_4_15,NA
2257,Coder 2,1,1,r_4_16,NA
2257,Coder 2,1,1,r_4_17,NA
2257,Coder 2,1,1,r_4_18,NA
2257,Coder 2,1,1,r_4_19,NA
2257,Coder 2,1,1,r_4_20,NA
2257,Coder 2,1,1,r_4_21,NA
2257,Coder 2,1,1,r_5_1,NA
2257,Coder 2,1,1,r_5_2,NA
2257,Coder 2,1,1,r_5_3,NA
2257,Coder 2,1,1,r_5_4,NA
2257,Coder 2,1,1,r_5_5,NA
2257,Coder 2,1,1,r_5_6,NA
2257,Coder 2,1,1,r_5_7,NA
2257,Coder 2,1,1,r_5_8,NA
2257,Coder 2,1,1,r_5_9,NA
2257,Coder 2,1,1,r_5_10,NA
2257,Coder 2,1,1,r_5_11,NA
2257,Coder 2,1,1,r_5_12,NA
2257,Coder 2,1,1,r_5_13,NA
2257,Coder 2,1,1,r_5_14,NA
2257,Coder 2,1,1,r_5_15,NA
2257,Coder 2,1,1,r_5_16,NA
2257,Coder 2,1,1,r_5_17,NA
2257,Coder 2,1,1,r_5_18,NA
2257,Coder 2,1,1,r_5_19,NA
2257,Coder 2,1,1,r_5_20,NA
2257,Coder 2,1,1,r_5_21,NA
2257,Coder 2,1,1,r_6_1,NA
2257,Coder 2,1,1,r_6_2,NA
2257,Coder 2,1,1,r_6_3,NA
2257,Coder 2,1,1,r_6_4,NA
2257,Coder 2,1,1,r_6_5,NA
2257,Coder 2,1,1,r_6_6,NA
2257,Coder 2,1,1,r_6_7,NA
2257,Coder 2,1,1,r_6_8,NA
2257,Coder 2,1,1,r_6_9,NA
2257,Coder 2,1,1,r_6_10,NA
2257,Coder 2,1,1,r_6_11,NA
2257,Coder 2,1,1,r_6_12,NA
2257,Coder 2,1,1,r_6_13,NA
2257,Coder 2,1,1,r_6_14,NA
2257,Coder 2,1,1,r_6_15,NA
2257,Coder 2,1,1,r_6_16,NA
2257,Coder 2,1,1,r_6_17,NA
2257,Coder 2,1,1,r_6_18,NA
2257,Coder 2,1,1,r_6_19,NA
